,,silo3
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168665,-123181
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168671,-123493
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168675,-123289
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168680,-123212
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168685,-123383
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168690,-123494
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168695,-123259
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168700,-123378
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168705,-123665
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168710,-123441
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168715,-123610
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168720,-123650
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168725,-123770
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168730,-123744
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168735,-123852
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168740,-123588
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168745,-123962
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168750,-123769
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168755,-124225
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168760,-123483
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168765,-123748
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168770,-123304
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168775,-123634
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168780,-123573
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168785,-123766
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168790,-123745
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168795,-123852
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168800,-123897
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168805,-123683
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168810,-123931
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168815,-123487
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168820,-123500
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168825,-123811
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168830,-124141
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168835,-123705
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168840,-124074
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168845,-123838
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168850,-123804
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168855,-123977
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168860,-123554
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168865,-124150
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168870,-123565
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168875,-123746
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168880,-123854
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168885,-123888
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168890,-123763
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168895,-123931
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168900,-123749
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168905,-123873
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168910,-124027
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168915,-123437
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168920,-123699
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168925,-123744
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168930,-123699
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168935,-123791
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168940,-123735
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168945,-123687
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168950,-123506
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168955,-123123
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168960,-123867
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168965,-123597
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168970,-123330
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168975,-123195
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168980,-123341
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168985,-123717
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168990,-123239
c9da44b8-4771-11ea-9d18-26361acb5d98,1583168995,-122549
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169000,-122880
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169005,-122671
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169010,-122715
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169015,-122253
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169020,-122330
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169025,-122283
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169030,-122290
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169035,-122415
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169040,-122180
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169045,-122671
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169050,-122152
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169055,-122458
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169060,-122140
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169065,-122021
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169070,-122024
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169075,-121827
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169080,-121918
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169085,-121431
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169090,-121681
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169095,-121517
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169100,-121434
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169105,-121310
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169110,-121231
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169115,-121291
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169120,-121419
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169125,-121215
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169130,-120814
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169135,-120821
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169140,-120699
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169145,-120852
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169150,-120690
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169155,-120831
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169160,-120881
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169165,-120399
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169170,-120554
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169175,-120657
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169180,-120457
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169185,-120604
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169190,-120040
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169195,-120197
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169200,-120011
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169205,-120031
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169210,-119855
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169215,-119839
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169220,-119975
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169225,-119983
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169230,-120080
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169235,-120029
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169240,-120434
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169245,-120730
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169250,-119373
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169255,-119941
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169260,-120136
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169265,-119513
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169270,-119966
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169275,-120157
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169280,-119906
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169285,-119763
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169290,-120064
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169295,-119893
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169300,-119970
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169305,-120140
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169310,-120037
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169315,-120129
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169320,-120382
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169325,-120414
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169330,-120398
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169335,-120475
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169340,-121034
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169345,-120733
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169350,-121461
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169355,-121371
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169360,-121313
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169365,-121255
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169370,-121596
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169375,-121805
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169380,-121982
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169385,-122105
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169390,-122184
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169395,-121989
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169400,-121710
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169405,-122171
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169412,-121866
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169415,-121692
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169420,-121765
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169425,-121672
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169430,-121629
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169435,-121487
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169440,-121410
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169445,-121071
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169450,-121576
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169455,-121244
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169460,-121257
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169465,-121127
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169470,-121011
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169475,-120917
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169480,-120832
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169485,-120506
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169490,-120911
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169495,-120645
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169500,-120566
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169505,-120454
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169510,-120465
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169515,-120379
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169520,-120299
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169525,-120257
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169530,-119800
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169535,-120234
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169540,-119976
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169545,-119775
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169550,-119786
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169555,-119613
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169560,-119465
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169565,-119286
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169570,-119094
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169575,-119249
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169580,-119202
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169585,-119113
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169590,-119247
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169595,-119222
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169600,-119246
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169605,-119302
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169610,-119243
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169615,-119363
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169620,-119394
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169625,-119510
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169632,-119449
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169635,-119531
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169640,-119324
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169645,-119281
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169650,-119261
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169655,-119141
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169662,-119585
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169665,-119406
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169670,-119258
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169675,-119159
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169680,-118973
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169685,-119059
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169690,-118983
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169695,-118702
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169702,-119394
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169705,-119212
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169710,-119252
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169715,-119171
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169720,-119122
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169725,-119013
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169730,-119043
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169735,-118909
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169742,-119067
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169745,-119040
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169750,-118964
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169755,-118977
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169760,-119012
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169765,-119153
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169770,-119057
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169775,-118888
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169782,-118921
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169785,-119478
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169790,-119013
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169795,-119266
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169800,-119318
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169805,-119482
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169813,-119113
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169815,-119362
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169820,-119380
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169825,-119780
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169830,-119456
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169835,-119359
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169840,-119499
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169845,-119459
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169850,-119825
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169855,-119466
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169860,-119406
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169865,-119463
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169870,-119448
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169875,-119278
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169880,-119216
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169885,-119216
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169892,-119277
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169895,-119129
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169900,-118673
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169905,-119080
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169910,-119213
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169915,-119090
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169920,-118968
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169925,-118965
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169933,-119134
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169935,-119335
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169940,-119496
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169945,-119182
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169965,-119274
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169972,-119276
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169975,-118886
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169980,-119168
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169985,-119057
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169990,-118895
c9da44b8-4771-11ea-9d18-26361acb5d98,1583169995,-119056
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170000,-119161
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170005,-118832
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170012,-118977
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170015,-119167
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170022,-119018
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170025,-119351
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170030,-119252
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170035,-119331
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170040,-119514
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170045,-119417
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170052,-119678
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170055,-120001
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170060,-119525
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170065,-119134
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170070,-119555
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170075,-120021
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170080,-119183
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170085,-119289
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170090,-119545
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170095,-119409
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170100,-119534
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170105,-119512
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170110,-119557
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170115,-119638
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170120,-119614
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170125,-119427
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170130,-119765
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170135,-119653
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170142,-119823
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170145,-119523
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170150,-119433
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170155,-119237
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170160,-119267
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170165,-119327
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170170,-119335
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170175,-119611
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170180,-119542
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170185,-119601
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170190,-119646
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170195,-119651
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170202,-119712
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170205,-119968
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170210,-119825
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170215,-119973
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170220,-120073
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170225,-120119
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170230,-120164
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170235,-120369
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170240,-120193
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170245,-120246
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170250,-120430
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170255,-120419
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170260,-120495
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170265,-120507
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170270,-120508
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170275,-120457
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170280,-120335
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170285,-120362
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170292,-120232
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170295,-120335
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170300,-120390
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170305,-120542
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170310,-120541
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170315,-120604
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170320,-120599
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170325,-120551
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170330,-120427
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170335,-120382
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170340,-120379
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170345,-120385
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170352,-120416
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170355,-120326
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170360,-120186
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170365,-120178
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170370,-120120
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170375,-120127
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170380,-120160
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170385,-120179
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170390,-120099
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170395,-120220
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170400,-120299
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170405,-120308
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170410,-120430
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170415,-120541
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170420,-120522
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170425,-120567
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170430,-120723
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170435,-120741
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170440,-120765
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170445,-120842
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170450,-120933
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170455,-121019
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170460,-121064
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170465,-120983
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170470,-121096
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170475,-121240
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170480,-121153
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170485,-121417
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170490,-121278
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170495,-121337
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170500,-121181
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170505,-121381
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170510,-121531
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170515,-121688
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170520,-121470
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170525,-121856
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170530,-121753
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170535,-121821
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170540,-121779
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170545,-122314
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170550,-122557
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170555,-122532
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170560,-122564
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170565,-122162
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170570,-122931
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170575,-122543
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170580,-121920
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170585,-122055
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170590,-121890
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170595,-121973
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170600,-122050
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170605,-122155
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170610,-122278
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170615,-122308
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170620,-122233
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170625,-122414
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170630,-122207
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170636,-122128
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170640,-122304
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170645,-122178
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170650,-121931
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170655,-122034
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170660,-122021
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170665,-122086
c9da44b8-4771-11ea-9d18-26361acb5d98,1583170670,-121864
